City,Gender,Education ,Crimes,CMPLNT_FR_DT,CMPLNT_TO_DT,OFNS_DESC,PD_CD,PD_DESC,BORO_NM,ADDR_PCT_CD,PREM_TYP_DESC,Age,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
LA,Male,Primary ,Robberies,11/2/2019,11/2/2019 0:00,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",12,BURGLARY FROM VEHICLE,77th Street,,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",40,,,33.9806,-118.3352,
LA,Female,Secondary,Assaults,11/3/2019,11/2/2019 0:00,BATTERY - SIMPLE ASSAULT,11,INTIMATE PARTNER - SIMPLE ASSAULT,Northeast,,STREET,80,,,34.0947,-118.2877,
LA,Male,Primary ,Burglaries,11/2/2019,11/2/2019 0:00,BATTERY - SIMPLE ASSAULT,12,CRIMINAL THREATS - NO WEAPON DISPLAYED,77th Street,,SINGLE FAMILY DWELLING,35,,,33.9906,-118.2958,
LA,Female,Secondary,Thefts,11/4/2019,11/2/2019 0:00,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),6,ROBBERY,Hollywood,,STREET,34,,,34.0994,-118.3093,
LA,Male,Primary ,Auto Thefts,11/4/2019,11/2/2019 0:00,VEHICLE - STOLEN,20,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",Olympic,,STREET,32,,,34.049,-118.3063,
LA,Female,Secondary,Murders,11/14/2019,11/2/2019 0:00,VIOLATION OF COURT ORDER,7,INDECENT EXPOSURE,Wilshire,,SINGLE FAMILY DWELLING,0,,,34.0711,-118.3764,
LA,Male,Primary ,Rapes,11/2/2019,11/2/2019 0:00,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),Central,,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",39,,,34.039,-118.24,
LA,Female,Secondary,Robberies,11/4/2019,11/2/2019 0:00,BURGLARY FROM VEHICLE,2,VANDALISM - MISDEAMEANOR ($399 OR UNDER),Rampart,,GARAGE/CARPORT,27,,,34.0632,-118.2771,
LA,Male,Primary ,Assaults,11/2/2019,11/2/2019 0:00,INTIMATE PARTNER - AGGRAVATED ASSAULT,13,THREATENING PHONE CALLS/LETTERS,Newton,,SINGLE FAMILY DWELLING,31,,,34.0298,-118.2582,
LA,Female,Secondary,Burglaries,11/2/2019,11/2/2019 0:00,ROBBERY,12,THEFT PLAIN - PETTY ($950 & UNDER),77th Street,,STREET,48,,,33.9814,-118.2958,
LA,Male,Primary ,Thefts,11/3/2019,11/2/2019 0:00,INTIMATE PARTNER - AGGRAVATED ASSAULT,9,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Van Nuys,,SINGLE FAMILY DWELLING,37,,,34.1416,-118.4271,
LA,Female,Secondary,Auto Thefts,11/3/2019,11/2/2019 0:00,BURGLARY FROM VEHICLE,5,VANDALISM - MISDEAMEANOR ($399 OR UNDER),Harbor,,PARKING LOT,48,,,33.7827,-118.2662,
LA,Male,Primary ,Murders,11/11/2019,11/2/2019 0:00,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),16,VEHICLE - STOLEN,Foothill,,PARKING LOT,19,,,34.2626,-118.4094,
LA,Female,Secondary,Rapes,11/21/2019,11/2/2019 0:00,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",11,THEFT PLAIN - PETTY ($950 & UNDER),Northeast,,SINGLE FAMILY DWELLING,45,,,34.1271,-118.2065,
LA,Male,Primary ,Robberies,1/3/2020,11/2/2019 0:00,VEHICLE - STOLEN,12,SHOPLIFTING - PETTY THEFT ($950 & UNDER),77th Street,,STREET,7,,,33.9746,-118.321,
LA,Female,Secondary,Assaults,11/2/2019,11/2/2019 0:00,INTIMATE PARTNER - SIMPLE ASSAULT,3,THEFT PLAIN - PETTY ($950 & UNDER),Southwest,,SINGLE FAMILY DWELLING,37,,,34.0283,-118.312,
LA,Male,Primary ,Burglaries,11/2/2019,11/2/2019 0:00,VIOLATION OF RESTRAINING ORDER,3,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Southwest,,SINGLE FAMILY DWELLING,32,,,34.0149,-118.3417,
LA,Female,Secondary,Burglaries,11/3/2019,11/2/2019 0:00,BURGLARY FROM VEHICLE,12,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),77th Street,,STREET,0,,,33.9432,-118.3112,
LA,Male,Primary ,Burglaries,11/7/2019,11/2/2019 0:00,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),2,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Rampart,,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",58,,,34.0568,-118.2821,
LA,Female,Secondary,Burglaries,11/4/2019,11/2/2019 0:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",17,"THEFT, PERSON",Devonshire,,JUNIOR HIGH SCHOOL,35,,,34.2637,-118.4782,
LA,Male,Primary ,Forgery,11/2/2019,11/2/2019 0:00,BURGLARY,9,VEHICLE - STOLEN,Van Nuys,,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",62,,,34.1523,-118.4641,
LA,Female,Secondary,Sex Crimes,11/4/2019,11/2/2019 0:00,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),10,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),West Valley,,PARKING LOT,32,,,34.1852,-118.4837,
LA,Male,Primary ,Forgery,11/2/2019,11/2/2019 0:00,BATTERY POLICE (SIMPLE),1,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),Central,,STREET,45,,,34.0456,-118.254,
LA,Female,Secondary,Sex Crimes,11/5/2019,11/2/2019 0:00,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),11,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",Northeast,,SINGLE FAMILY DWELLING,0,,,34.1179,-118.2378,
LA,Male,Primary ,Forgery,11/2/2019,11/2/2019 0:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1,SEXUAL PENETRATION W/FOREIGN OBJECT,Central,,"VEHICLE, PASSENGER/TRUCK",22,,,34.0477,-118.2393,
LA,Female,Secondary,Sex Crimes,11/8/2019,11/2/2019 0:00,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),Central,,"AUTO DEALERSHIP (CHEVY, FORD, BMW, MERCEDES, ETC.)",48,,,34.0388,-118.2717,
LA,Male,Primary ,Forgery,11/2/2019,11/2/2019 0:00,INTIMATE PARTNER - SIMPLE ASSAULT,14,VEHICLE - STOLEN,Pacific,,SINGLE FAMILY DWELLING,65,,,34.0238,-118.4095,
LA,Female,Secondary,Sex Crimes,11/3/2019,11/2/2019 0:00,VANDALISM - MISDEAMEANOR ($399 OR UNDER),15,DOCUMENT FORGERY / STOLEN FELONY,N Hollywood,,SINGLE FAMILY DWELLING,53,,,34.184,-118.3954,
LA,Male,Primary ,Forgery,11/2/2019,11/2/2019 0:00,THEFT PLAIN - PETTY ($950 & UNDER),4,CHILD NEGLECT (SEE 300 W.I.C.),Hollenbeck,,DEPARTMENT STORE,32,,,34.0253,-118.2224,
LA,Female,Secondary,Murders,11/2/2019,11/2/2019 0:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",13,ROBBERY,Newton,,"VEHICLE, PASSENGER/TRUCK",0,,,34.0154,-118.2634,
LA,Male,Primary ,Rapes,11/3/2019,11/2/2019 0:00,BURGLARY FROM VEHICLE,15,ARSON,N Hollywood,,STREET,0,,,34.1549,-118.3943,
LA,Female,Secondary,Robberies,11/4/2019,11/2/2019 0:00,BURGLARY FROM VEHICLE,20,CRIMINAL THREATS - NO WEAPON DISPLAYED,Olympic,,GARAGE/CARPORT,66,,,34.0794,-118.3135,
LA,Male,Primary ,Assaults,11/2/2019,11/2/2019 0:00,BATTERY - SIMPLE ASSAULT,20,VANDALISM - MISDEAMEANOR ($399 OR UNDER),Olympic,,SIDEWALK,52,,,34.0526,-118.3063,
LA,Female,Secondary,Burglaries,11/5/2019,11/2/2019 0:00,TRESPASSING,5,"BUNCO, PETTY THEFT",Harbor,,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",56,,,33.7369,-118.2835,
LA,Male,Primary ,Thefts,11/3/2019,11/2/2019 0:00,BURGLARY FROM VEHICLE,8,"BUNCO, PETTY THEFT",West LA,,PARKING LOT,43,,,34.0363,-118.4446,
LA,Female,Secondary,Auto Thefts,11/2/2019,11/2/2019 0:00,TRESPASSING,13,BURGLARY FROM VEHICLE,Newton,,SINGLE FAMILY DWELLING,22,,,33.9939,-118.2514,
LA,Male,Primary ,Murders,11/2/2019,11/2/2019 0:00,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",6,BATTERY - SIMPLE ASSAULT,Hollywood,,SIDEWALK,0,,,34.1016,-118.3282,
LA,Female,Secondary,Rapes,11/3/2019,11/2/2019 0:00,BURGLARY FROM VEHICLE,2,BURGLARY FROM VEHICLE,Rampart,,PARKING LOT,25,,,34.0616,-118.2795,
LA,Male,Primary ,Robberies,11/2/2019,11/2/2019 0:00,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),16,BATTERY - SIMPLE ASSAULT,Foothill,,STREET,32,,,34.2234,-118.3657,
LA,Female,Secondary,Assaults,11/3/2019,11/2/2019 0:00,EXTORTION,14,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",Pacific,,SINGLE FAMILY DWELLING,41,,,33.9735,-118.4236,
LA,Male,Primary ,Burglaries,2/26/2020,11/2/2019 0:00,THEFT PLAIN - PETTY ($950 & UNDER),3,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Southwest,,PATIO*,24,,,34.0268,-118.2808,
LA,Female,Secondary,Thefts,11/6/2019,11/2/2019 0:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",14,"THEFT, PERSON",Pacific,,GARAGE/CARPORT,59,,,33.992,-118.4448,
LA,Male,Primary ,Auto Thefts,11/2/2019,11/2/2019 0:00,BATTERY - SIMPLE ASSAULT,2,INTIMATE PARTNER - SIMPLE ASSAULT,Rampart,,PARKING UNDERGROUND/BUILDING,0,,,34.0385,-118.2811,
LA,Female,Secondary,Murders,11/3/2019,11/2/2019 0:00,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),17,VEHICLE - STOLEN,Devonshire,,BEAUTY SUPPLY STORE,24,,,34.244,-118.5583,
LA,Male,Primary ,Rapes,11/2/2019,11/2/2019 0:00,BATTERY - SIMPLE ASSAULT,15,BATTERY - SIMPLE ASSAULT,N Hollywood,,SIDEWALK,0,,,34.1794,-118.3821,
LA,Female,Secondary,Robberies,12/10/2019,11/2/2019 0:00,BURGLARY,3,"BUNCO, PETTY THEFT",Southwest,,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",27,,,34.0125,-118.3435,
LA,Male,Primary ,Assaults,11/10/2019,11/2/2019 0:00,THEFT PLAIN - PETTY ($950 & UNDER),1,THEFT PLAIN - PETTY ($950 & UNDER),Central,,NIGHT CLUB (OPEN EVENINGS ONLY),30,,,34.0473,-118.2601,
LA,Female,Secondary,Burglaries,11/6/2019,11/2/2019 0:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",6,BIKE - STOLEN,Hollywood,,STREET,0,,,34.1065,-118.3356,
LA,Male,Primary ,Forgery,11/2/2019,11/2/2019 0:00,"BUNCO, GRAND THEFT",7,INTIMATE PARTNER - AGGRAVATED ASSAULT,Wilshire,,BANK,54,,,34.0623,-118.3462,
LA,Female,Secondary,Sex Crimes,11/2/2019,11/2/2019 0:00,ARSON,3,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),Southwest,,STREET,28,,,34.0109,-118.3045,
LA,Male,Primary ,Forgery,11/2/2019,11/2/2019 0:00,BATTERY - SIMPLE ASSAULT,19,CRIMINAL THREATS - NO WEAPON DISPLAYED,Mission,,STREET,28,,,34.2399,-118.4435,
LA,Female,Secondary,Sex Crimes,11/4/2019,11/2/2019 0:00,BATTERY - SIMPLE ASSAULT,19,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),Mission,,SIDEWALK,27,,,34.283,-118.4635,
LA,Male,Primary ,Forgery,11/4/2019,11/2/2019 0:00,VEHICLE - STOLEN,10,PICKPOCKET,West Valley,,STREET,26,,,34.1908,-118.4793,
LA,Female,Secondary,Sex Crimes,11/3/2019,11/2/2019 0:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),9,THEFT PLAIN - PETTY ($950 & UNDER),Van Nuys,,DEPARTMENT STORE,0,,,34.2131,-118.4584,
LA,Male,Primary ,Forgery,11/2/2019,11/2/2019 0:00,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",12,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",77th Street,,DRUG STORE,31,,,33.9891,-118.3285,
LA,Female,Secondary,Sex Crimes,11/2/2019,11/2/2019 0:00,ROBBERY,12,BATTERY - SIMPLE ASSAULT,77th Street,,PARKING LOT,0,,,33.9622,-118.285,
LA,Male,Primary ,Forgery,11/2/2019,11/2/2019 0:00,BATTERY - SIMPLE ASSAULT,13,ROBBERY,Newton,,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",27,,,34.038,-118.243,
LA,Female,Secondary,Murders,11/4/2019,11/2/2019 0:00,VEHICLE - STOLEN,9,ROBBERY,Van Nuys,,STREET,38,,,34.193,-118.44,
LA,Male,Primary ,Rapes,11/2/2019,11/2/2019 0:00,ATTEMPTED ROBBERY,21,BURGLARY FROM VEHICLE,Topanga,,PARKING LOT,49,,,34.1679,-118.5804,
LA,Female,Secondary,Robberies,11/2/2019,11/2/2019 0:00,BATTERY - SIMPLE ASSAULT,12,ROBBERY,77th Street,,SINGLE FAMILY DWELLING,46,,,33.9906,-118.2958,
LA,Male,Primary ,Assaults,11/3/2019,11/2/2019 0:00,BURGLARY,9,INTIMATE PARTNER - SIMPLE ASSAULT,Van Nuys,,SINGLE FAMILY DWELLING,0,,,34.2057,-118.464,
LA,Female,Secondary,Burglaries,11/3/2019,11/2/2019 0:00,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),15,VEHICLE - STOLEN,N Hollywood,,STREET,33,,,34.2027,-118.3745,
LA,Male,Primary ,Thefts,11/2/2019,11/2/2019 0:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",20,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,Olympic,,DRIVEWAY,49,,,34.0817,-118.3046,
LA,Female,Secondary,Auto Thefts,11/4/2019,11/2/2019 0:00,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1,TRESPASSING,Central,,STREET,27,,,34.0542,-118.2566,
LA,Male,Primary ,Murders,11/2/2019,11/2/2019 0:00,TRESPASSING,10,VEHICLE - STOLEN,West Valley,,SINGLE FAMILY DWELLING,34,,,34.2157,-118.5317,
LA,Female,Secondary,Rapes,11/3/2019,11/2/2019 0:00,SHOPLIFTING - PETTY THEFT ($950 & UNDER),9,PICKPOCKET,Van Nuys,,DEPARTMENT STORE,35,,,34.1576,-118.438,
LA,Male,Primary ,Robberies,11/2/2019,11/2/2019 0:00,INTIMATE PARTNER - AGGRAVATED ASSAULT,3,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),Southwest,,SINGLE FAMILY DWELLING,24,,,34.0203,-118.3089,
LA,Female,Secondary,Assaults,11/2/2019,11/2/2019 0:00,BATTERY - SIMPLE ASSAULT,4,CRIMINAL THREATS - NO WEAPON DISPLAYED,Hollenbeck,,STREET,29,,,34.0188,-118.1995,
LA,Male,Primary ,Burglaries,11/3/2019,11/2/2019 0:00,BATTERY - SIMPLE ASSAULT,15,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",N Hollywood,,LAUNDROMAT,20,,,34.2012,-118.3878,
LA,Female,Secondary,Thefts,11/2/2019,11/2/2019 0:00,CRIMINAL THREATS - NO WEAPON DISPLAYED,12,BATTERY - SIMPLE ASSAULT,77th Street,,SINGLE FAMILY DWELLING,39,,,33.9806,-118.3024,
LA,Male,Primary ,Auto Thefts,11/3/2019,11/2/2019 0:00,BATTERY - SIMPLE ASSAULT,1,BATTERY - SIMPLE ASSAULT,Central,,STREET,65,,,34.0461,-118.2476,
LA,Female,Secondary,Murders,11/2/2019,11/2/2019 0:00,BURGLARY FROM VEHICLE,6,ROBBERY,Hollywood,,PARKING LOT,46,,,34.098,-118.3416,
LA,Male,Primary ,Rapes,11/4/2019,11/2/2019 0:00,INTIMATE PARTNER - SIMPLE ASSAULT,7,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",Wilshire,,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",24,,,34.0418,-118.3269,
LA,Female,Secondary,Robberies,11/2/2019,11/2/2019 0:00,VEHICLE - STOLEN,19,VANDALISM - MISDEAMEANOR ($399 OR UNDER),Mission,,STREET,0,,,34.2405,-118.4384,
LA,Male,Primary ,Assaults,11/2/2019,11/2/2019 0:00,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",10,BATTERY - SIMPLE ASSAULT,West Valley,,SIDEWALK,0,,,34.201,-118.5623,
LA,Female,Secondary,Burglaries,11/2/2019,11/2/2019 0:00,INTIMATE PARTNER - SIMPLE ASSAULT,20,VIOLATION OF RESTRAINING ORDER,Olympic,,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",66,,,34.0674,-118.2929,
LA,Male,Primary ,Forgery,11/2/2019,11/2/2019 0:00,ROBBERY,3,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",Southwest,,MTA BUS,0,,,34.0238,-118.3669,
LA,Female,Secondary,Sex Crimes,11/2/2019,11/2/2019 0:00,INTIMATE PARTNER - SIMPLE ASSAULT,3,BRANDISH WEAPON,Southwest,,SIDEWALK,24,,,34,-118.3282,
LA,Male,Primary ,Murders,11/2/2019,11/2/2019 0:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",9,VIOLATION OF RESTRAINING ORDER,Van Nuys,,"VEHICLE, PASSENGER/TRUCK",38,,,34.1576,-118.4074,
LA,Female,Secondary,Rapes,11/2/2019,11/2/2019 0:00,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",6,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",Hollywood,,STREET,0,,,34.0981,-118.3056,
LA,Male,Primary ,Robberies,11/3/2019,11/2/2019 0:00,THEFT PLAIN - PETTY ($950 & UNDER),14,"THEFT, PERSON",Pacific,,TRANSPORTATION FACILITY (AIRPORT),19,,,33.943,-118.4035,
LA,Female,Secondary,Assaults,11/4/2019,11/2/2019 0:00,BATTERY - SIMPLE ASSAULT,6,INTIMATE PARTNER - SIMPLE ASSAULT,Hollywood,,STREET,68,,,34.0935,-118.3289,
LA,Male,Primary ,Burglaries,11/4/2019,11/2/2019 0:00,BIKE - STOLEN,20,CRIMINAL THREATS - NO WEAPON DISPLAYED,Olympic,,GARAGE/CARPORT,19,,,34.0457,-118.2878,
LA,Female,Secondary,Thefts,11/2/2019,11/2/2019 0:00,INTIMATE PARTNER - SIMPLE ASSAULT,5,VEHICLE - STOLEN,Harbor,,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",0,,,33.7824,-118.2713,
LA,Male,Primary ,Auto Thefts,11/2/2019,11/2/2019 0:00,CRIMINAL THREATS - NO WEAPON DISPLAYED,5,INTIMATE PARTNER - AGGRAVATED ASSAULT,Harbor,,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",27,,,33.7321,-118.295,
LA,Female,Secondary,Murders,11/2/2019,11/2/2019 0:00,CRIMINAL THREATS - NO WEAPON DISPLAYED,18,BURGLARY FROM VEHICLE,Southeast,,SINGLE FAMILY DWELLING,58,,,33.947,-118.2684,
LA,Male,Primary ,Rapes,11/2/2019,11/2/2019 0:00,VIOLATION OF COURT ORDER,18,THEFT PLAIN - PETTY ($950 & UNDER),Southeast,,SINGLE FAMILY DWELLING,46,,,33.9406,-118.2328,
LA,Female,Secondary,Robberies,11/3/2019,11/2/2019 0:00,VEHICLE - STOLEN,15,VANDALISM - MISDEAMEANOR ($399 OR UNDER),N Hollywood,,STREET,22,,,34.2057,-118.3747,
LA,Male,Primary ,Assaults,11/2/2019,11/2/2019 0:00,BATTERY - SIMPLE ASSAULT,12,VEHICLE - STOLEN,77th Street,,"VEHICLE, PASSENGER/TRUCK",28,,,33.9601,-118.2782,
LA,Female,Secondary,Burglaries,11/8/2019,11/2/2019 0:00,ROBBERY,15,INTIMATE PARTNER - SIMPLE ASSAULT,N Hollywood,,SIDEWALK,57,,,34.2058,-118.3878,
LA,Male,Primary ,Thefts,11/5/2019,11/2/2019 0:00,THEFT OF IDENTITY,8,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",West LA,,SINGLE FAMILY DWELLING,35,,,34.0479,-118.4285,
LA,Female,Secondary,Auto Thefts,11/2/2019,11/2/2019 0:00,CRIMINAL THREATS - NO WEAPON DISPLAYED,18,BATTERY - SIMPLE ASSAULT,Southeast,,SINGLE FAMILY DWELLING,0,,,33.9265,-118.2717,
LA,Male,Primary ,Murders,11/2/2019,11/2/2019 0:00,BATTERY - SIMPLE ASSAULT,18,CRIMINAL THREATS - NO WEAPON DISPLAYED,Southeast,,SINGLE FAMILY DWELLING,35,,,33.9542,-118.2827,
LA,Female,Secondary,Rapes,11/2/2019,11/2/2019 0:00,VANDALISM - MISDEAMEANOR ($399 OR UNDER),3,BURGLARY FROM VEHICLE,Southwest,,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",0,,,34.0116,-118.3412,
LA,Male,Primary ,Robberies,11/2/2019,11/2/2019 0:00,BATTERY - SIMPLE ASSAULT,5,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),Harbor,,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",24,,,33.7958,-118.3027,
LA,Female,Secondary,Assaults,11/3/2019,11/2/2019 0:00,VEHICLE - STOLEN,4,BURGLARY,Hollenbeck,,STREET,27,,,34.0619,-118.1969,
LA,Male,Primary ,Burglaries,11/2/2019,11/2/2019 0:00,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1,BURGLARY,Central,,THEATRE/MOVIE,56,,,34.0452,-118.2534,
LA,Female,Secondary,Burglaries,11/2/2019,11/2/2019 0:00,ROBBERY,18,CRIMINAL HOMICIDE,Southeast,,STREET,24,,,33.9456,-118.2652,
LA,Male,Primary ,Burglaries,11/2/2019,11/2/2019 0:00,BURGLARY FROM VEHICLE,9,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Van Nuys,,PARKING UNDERGROUND/BUILDING,22,,,34.1576,-118.4074,
LA,Female,Secondary,Burglaries,11/4/2019,11/2/2019 0:00,CRIMINAL THREATS - NO WEAPON DISPLAYED,12,BATTERY - SIMPLE ASSAULT,77th Street,,SINGLE FAMILY DWELLING,21,,,33.9782,-118.2892,
LA,Male,Primary ,Burglaries,11/2/2019,11/2/2019 0:00,INTIMATE PARTNER - AGGRAVATED ASSAULT,4,INTIMATE PARTNER - SIMPLE ASSAULT,Hollenbeck,,SINGLE FAMILY DWELLING,44,,,34.0824,-118.1604,
LA,Female,Secondary,Burglaries,11/5/2019,11/2/2019 0:00,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),17,BURGLARY FROM VEHICLE,Devonshire,,PARKING LOT,99,,,34.2954,-118.559,
LA,Male,Primary ,Burglaries,11/2/2019,11/2/2019 0:00,INTIMATE PARTNER - SIMPLE ASSAULT,10,HUMAN TRAFFICKING - COMMERCIAL SEX ACTS,West Valley,,STREET,36,,,34.2143,-118.5534,
LA,Female,Secondary,Burglaries,11/3/2019,11/2/2019 0:00,VEHICLE - STOLEN,11,INTIMATE PARTNER - SIMPLE ASSAULT,Northeast,,STREET,16,,,34.1352,-118.1902,
LA,Male,Primary ,Burglaries,11/4/2019,11/2/2019 0:00,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),21,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",Topanga,,DRIVEWAY,18,,,34.2047,-118.5955,
LA,Female,Secondary,Murders,11/2/2019,11/2/2019 0:00,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",20,BURGLARY,Olympic,,CELL PHONE STORE,0,,,34.0655,-118.3114,
LA,Male,Primary ,Rapes,11/2/2019,11/2/2019 0:00,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),17,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Devonshire,,BEAUTY SUPPLY STORE,72,,,34.2754,-118.5709,
LA,Male,Secondary,Robberies,11/2/2019,11/2/2019 0:00,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",3,BURGLARY FROM VEHICLE,Southwest,,"VEHICLE, PASSENGER/TRUCK",0,,,34.0236,-118.2838,
LA,Male,Primary ,Assaults,11/4/2019,11/2/2019 0:00,THEFT PLAIN - PETTY ($950 & UNDER),8,BURGLARY FROM VEHICLE,West LA,,OTHER BUSINESS,54,,,34.0383,-118.4324,
LA,Male,Secondary,Burglaries,11/2/2019,11/2/2019 0:00,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",12,THEFT PLAIN - PETTY ($950 & UNDER),77th Street,,MARKET,25,,,33.9747,-118.2695,
LA,Male,Primary ,Thefts,11/2/2019,11/2/2019 0:00,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",19,DISTURBING THE PEACE,Mission,,SINGLE FAMILY DWELLING,45,,,34.2559,-118.4378,
LA,Male,Secondary,Auto Thefts,11/3/2019,11/2/2019 0:00,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),10,ROBBERY,West Valley,,STREET,0,,,34.1709,-118.5291,
LA,Male,Primary ,Murders,11/2/2019,11/2/2019 0:00,THEFT PLAIN - PETTY ($950 & UNDER),14,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",Pacific,,TRANSPORTATION FACILITY (AIRPORT),37,,,33.944,-118.4073,
LA,Male,Secondary,Rapes,11/27/2019,11/2/2019 0:00,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",14,THEFT OF IDENTITY,Pacific,,OTHER BUSINESS,74,,,33.9587,-118.3805,
LA,Male,Primary ,Robberies,11/3/2019,11/2/2019 0:00,VEHICLE - STOLEN,18,BATTERY - SIMPLE ASSAULT,Southeast,,STREET,32,,,33.8762,-118.2875,
LA,Male,Secondary,Assaults,11/2/2019,11/2/2019 0:00,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",12,ROBBERY,77th Street,,SIDEWALK,42,,,33.9806,-118.3338,
LA,Male,Primary ,Burglaries,11/13/2019,11/2/2019 0:00,BURGLARY,14,BATTERY - SIMPLE ASSAULT,Pacific,,SINGLE FAMILY DWELLING,31,,,33.9939,-118.4613,
